Time (s),Compressor Speed (rpm),Condensor Air Mass Flow (kg/s),Evaporator Air Mass Flow (kg/s),Superheat (°C),Discharge Temperature (°C),Subcooling (°C),Condenser_Pressure (kPa),Evaporator_Pressure (kPa),Compressor_MassFlow (kg/s),EXV_MassFlow (kg/s),Compressor_Power (kW),Total Power (kW),Air Side Cooling Capacity (kW),Ref Side Cooling Capacity (kW)
78.4,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
78.45,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
78.5,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
78.55,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
78.6,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
78.65,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
78.7,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
78.75,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
78.8,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
78.85,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
78.9,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
78.95,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.05,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.1,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.15,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.2,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.25,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.3,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.35,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.4,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.45,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.5,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.55,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.6,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.65,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.7,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.75,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.8,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.85,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.9,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
79.95,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.05,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.1,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.15,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.2,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.25,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.3,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.35,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.4,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.45,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.5,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.55,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.6,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.65,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.7,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.75,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.8,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.85,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.9,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
80.95,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.05,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.1,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.15,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.2,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.25,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.3,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.35,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.4,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.45,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.5,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.55,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.6,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.65,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.7,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.75,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.8,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.85,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.9,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
81.95,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.05,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.1,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.15,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.2,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.25,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.3,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.35,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.4,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.45,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.5,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.55,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.6,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.65,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.7,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.75,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.8,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.85,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.9,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
82.95,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.05,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.1,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.15,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.2,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.25,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.3,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.35,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.4,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.45,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.5,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.55,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.6,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.65,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.7,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.75,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.8,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.85,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.9,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
83.95,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
84,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
84.05,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
84.1,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
84.15,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
84.2,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
84.25,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
84.3,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
84.35,3300,2.236,0.6909,6.043123458,54.06111287,2.065231254,2578.621818,1036.425906,0.056716006,0.056716006,2.538036315,2.819515715,9.286174811,9.286174811
